Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","634","Qatar","5510","Production","02211","Raw milk of cattle","2007","2007","t","5100","E","Estimated value",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","02211","Raw milk of cattle","2008","2008","t","5500","E","Estimated value",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","02211","Raw milk of cattle","2009","2009","t","6800","E","Estimated value",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","02211","Raw milk of cattle","2010","2010","t","7000","E","Estimated value",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","02211","Raw milk of cattle","2011","2011","t","6850","E","Estimated value",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","02211","Raw milk of cattle","2012","2012","t","7000","E","Estimated value",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","02211","Raw milk of cattle","2013","2013","t","7250","E","Estimated value",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","02211","Raw milk of cattle","2014","2014","t","7500","E","Estimated value",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","02211","Raw milk of cattle","2015","2015","t","7500","E","Estimated value",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","02211","Raw milk of cattle","2016","2016","t","7500","E","Estimated value",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","02211","Raw milk of cattle","2017","2017","t","7500","E","Estimated value",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","02211","Raw milk of cattle","2018","2018","t","7500","E","Estimated value",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","02211","Raw milk of cattle","2019","2019","t","7500","E","Estimated value",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","02211","Raw milk of cattle","2020","2020","t","7500","E","Estimated value",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","02211","Raw milk of cattle","2021","2021","t","7500","E","Estimated value",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","02211","Raw milk of cattle","2022","2022","t","7500","E","Estimated value",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","02211","Raw milk of cattle","2023","2023","t","7500","E","Estimated value",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","02211","Raw milk of cattle","2024","2024","t","7500","E","Estimated value",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1961","1961","t","0","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1962","1962","t","0","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1963","1963","t","0","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1964","1964","t","0","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1965","1965","t","0","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1966","1966","t","0","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1967","1967","t","0","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1968","1968","t","0","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1969","1969","t","0","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1970","1970","t","0","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1971","1971","t","14","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1972","1972","t","15","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1973","1973","t","17","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1974","1974","t","20","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1975","1975","t","16","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1976","1976","t","28","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1977","1977","t","54","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1978","1978","t","105","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1979","1979","t","120","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1980","1980","t","127","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1981","1981","t","130","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1982","1982","t","255","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1983","1983","t","158","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1984","1984","t","173","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1985","1985","t","140","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1986","1986","t","130","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1987","1987","t","206","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1988","1988","t","163","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1989","1989","t","105","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1990","1990","t","637","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1991","1991","t","242","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1992","1992","t","157","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1993","1993","t","201","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1994","1994","t","143","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1995","1995","t","147","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1996","1996","t","135","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1997","1997","t","150","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1998","1998","t","140","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","1999","1999","t","83","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2000","2000","t","83","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2001","2001","t","28","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2002","2002","t","25","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2003","2003","t","28","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2004","2004","t","22","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2005","2005","t","21","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2006","2006","t","20","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2007","2007","t","32","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2008","2008","t","30","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2009","2009","t","49","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2010","2010","t","36","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2011","2011","t","26","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2012","2012","t","48","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2013","2013","t","86","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2014","2014","t","5","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2015","2015","t","0","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2016","2016","t","6.2","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2017","2017","t","16","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2018","2018","t","15","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2019","2019","t","1.4","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2020","2020","t","2.3","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2021","2021","t","252","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2022","2022","t","0.9","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2023","2023","t","2.4","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2024","2024","t","21","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1961","1961","t","16000","E","Estimated value",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1962","1962","t","15000","E","Estimated value",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1963","1963","t","16500","E","Estimated value",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1964","1964","t","18000","E","Estimated value",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1965","1965","t","18923","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1966","1966","t","18700","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1967","1967","t","23960","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1968","1968","t","33696","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1969","1969","t","42251","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1970","1970","t","45177","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1971","1971","t","49997","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1972","1972","t","54266","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1973","1973","t","51801","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1974","1974","t","53269","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1975","1975","t","55594","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1976","1976","t","60886","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1977","1977","t","73052","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1978","1978","t","82189","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1979","1979","t","89723","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1980","1980","t","90456","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1981","1981","t","91364","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1982","1982","t","99183","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1983","1983","t","120000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1984","1984","t","118000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1985","1985","t","126000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1986","1986","t","198000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1987","1987","t","216000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1988","1988","t","230000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1989","1989","t","238000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1990","1990","t","258000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1991","1991","t","310000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1992","1992","t","346000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1993","1993","t","361000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1994","1994","t","368000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1995","1995","t","375864","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1996","1996","t","395184","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1997","1997","t","371283","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1998","1998","t","349746","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","1999","1999","t","390000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2000","2000","t","373571","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2001","2001","t","377143","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2002","2002","t","381381","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2003","2003","t","383000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2004","2004","t","386000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2005","2005","t","484000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2006","2006","t","510000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2007","2007","t","513000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2008","2008","t","509000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2009","2009","t","551000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2010","2010","t","588000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2011","2011","t","617000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2012","2012","t","626000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2013","2013","t","639000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","t","713000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2015","2015","t","790000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2016","2016","t","808000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2017","2017","t","766800","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2018","2018","t","823500","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2019","2019","t","856000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","t","962000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2021","2021","t","935000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","925000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2023","2023","t","923000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21121","Meat of chickens, fresh or chilled","2024","2024","t","935000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1961","1961","t","1543","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1962","1962","t","3284","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1963","1963","t","4682","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1964","1964","t","8577","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1965","1965","t","10740","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1966","1966","t","14600","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1967","1967","t","19188","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1968","1968","t","24360","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1969","1969","t","35470","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1970","1970","t","51885","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1971","1971","t","65307","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1972","1972","t","79852","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1973","1973","t","104082","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1974","1974","t","126901","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1975","1975","t","160338","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1976","1976","t","197334","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1977","1977","t","260574","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1978","1978","t","320867","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1979","1979","t","380730","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1980","1980","t","452328","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1981","1981","t","512877","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1982","1982","t","576238","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1983","1983","t","712207","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1984","1984","t","840544","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1985","1985","t","1006103","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1986","1986","t","1154460","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1987","1987","t","1413126","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1988","1988","t","1631896","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1989","1989","t","1761796","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1990","1990","t","1751758","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1991","1991","t","1740995","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1992","1992","t","1816120","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1993","1993","t","1857873","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1994","1994","t","1917398","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1995","1995","t","1998445","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1996","1996","t","2033738","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1997","1997","t","1984023","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1998","1998","t","2027000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","1999","1999","t","2243941","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2000","2000","t","2252804","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2001","2001","t","2338860","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2002","2002","t","2537000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2003","2003","t","2366000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2004","2004","t","2255000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2005","2005","t","2228821","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2006","2006","t","2184000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2007","2007","t","2188000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2008","2008","t","2200000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2009","2009","t","2222000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2010","2010","t","2073000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2011","2011","t","1889000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2012","2012","t","2111000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2013","2013","t","2093000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2014","2014","t","2214039","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2015","2015","t","2168157","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2016","2016","t","2069581","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2017","2017","t","2058230","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2018","2018","t","2040751","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2019","2019","t","2049434","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2020","2020","t","2088786","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2021","2021","t","2034384","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2022","2022","t","1975414","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2023","2023","t","1929913","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","02211","Raw milk of cattle","2024","2024","t","1766400.72","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1961","1961","t","172000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1962","1962","t","164000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1963","1963","t","139000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1964","1964","t","190000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1965","1965","t","184000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1966","1966","t","193000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1967","1967","t","191000","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1968","1968","t","211345","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1969","1969","t","224023","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1970","1970","t","218633","A","Official figure",""
